,time_stamp,text,HASHTAG,count_hashtag
27,2018-11-28,首个基因编辑婴儿引风暴 将带来5大可怕后果  @LINK … 三退  @LINK  翻墙直连 @LINK  认识法轮功 @LINK  活摘器官 @LINK  2018神韵 @LINK ,[],0
28,2018-11-28,I liked a @MENTION video  @LINK  基因编辑可能毁灭人类？,[],0
29,2018-11-28,首个基因编辑婴儿引风暴 将带来5大可怕后果  @LINK …退出共产党  @LINK  翻墙 @LINK  神韵 Shenyun 2017 @LINK ,[],0
30,2018-11-28,贺建奎们还能倒腾出基因编辑婴儿呢，希特勒也欣赏瓦格纳呢。当然，我不是指责上海人素质一定怎样怎样，是就城市气质而言,[],0
31,2018-11-28,BBC News 中文 - 基因编辑：贺建奎香港基因学术峰会问答实录  @LINK …,[],0
32,2018-11-28,中国医学科学院28日表示，将抓紧研究制定可资指导有关基因编辑研究和操作的技术规范与伦理指南，以期严防伦理不端行为发生。中国医学科学院反对在缺乏科学评估的前提下，违反法律法规和伦理规范，开展以生殖为目的的人类胚胎基因编辑临床操作。  pic.twitter.com/g2p4JUZZu0,[],0
33,2018-11-28,中国医学科学院关于基因编辑婴儿出生事件的声明  @LINK  #zhihu pic.twitter.com/PWt5X7gjjr,['ZHIHU'],1
34,2018-11-28,中国医学科学院关于基因编辑婴儿出生事件的声明 日前媒体广泛报道的由中国研究者完成的世界首例“免疫艾滋病”基因编辑双生婴儿出生事件，刚刚由研究者在第二届国际   @LINK …,[],0
35,2018-11-28,贺建奎香港现身 学者问答揭基因编辑有“脱靶”(组图)  @LINK … 三退  @LINK  翻墙直连 @LINK  认识法轮功 @LINK  活摘器官 @LINK  2018神韵  @LINK ,[],0
36,2018-11-28,【基因编辑婴儿打开“潘多拉魔盒”】邓聿文：世界首例基因婴儿出现在中国，反映了中国在科学伦理规范及其监管方面的缺席，以及科技人员的投机心态。 @LINK … pic.twitter.com/t5vV01zYOy,[],0
37,2018-11-28,#观点 到目前为止，我们不知道是否这对双胞胎身上是否实现了预期的人类基因编辑，并且不知道它是否会被证明是安全的。但我们可以得出结论，这是对于用强大的基因改造工具来创造被编辑的人类的误导、鲁莽展示。在我们更多了解所做事情的后果之前，不应该沿着这条道路前进。 @LINK ,['观点'],1
38,2018-11-28,【中国工程院：“基因编辑婴儿”严重违背伦理和科学道德】针对广受关注的“基因编辑婴儿”事件，中国工程院28日晚发声明称，该事件严重违背了基本伦理规范和科学道德。中国工程院将密切关注这一事件的调查进展和结果，并愿意提供必要的学术与专业技术支持。  pic.twitter.com/66cCFarueD,[],0
39,2018-11-28,贺建奎的“基因编辑”技术来自美国成熟的技术，难道又是美帝的阴谋？,[],0
40,2018-11-28,【中国两部委回应“基因编辑婴儿”】国家卫健委、科技部高度关注第二届国际人类基因编辑峰会有关“免疫艾滋病基因编辑婴儿”信息，相关部门正在进行调查核实。国家卫健委、科技部表示，开展科学研究和医疗活动必须按照有关法律法规和伦理准则进行，对违法违规行为坚决予以查处。  pic.twitter.com/atfNGBG9NC,[],0
41,2018-11-28,我实在看不下去了，两个孩子父母未经孩子许可的前提下，擅自去参加基因编辑，这实际上就是对孩子不负责任的表现，特别是在将来生活环境非固化的情况下，中国父母噢，总是喜欢打着为了孩子好的名义，去打着帮孩子的名义做一些阶级倒退，甚至可能危害孩子的妥协和选择 #基因编辑 #基因人,"['基因编辑', '基因人']",2
42,2018-11-28,我觉得叶律应该基因编辑一下，您毕竟长的奇丑，而且脑子也残😊这很影响叶家下一代的😊,[],0
43,2018-11-28,“基因编辑婴儿”影响已扩散至留学领域，生命伦理学专家翟晓梅说，“我已经收到了很多邮件，很多正在申请国外生物实验室的年轻学者被告知应该尽早另寻他路了，因为这些实验室不会再招收在这个领域的中国学生了。欧美学者认为，“中国要么就没有学术规范，要么就是有规范却不遵循。”,[],0
44,2018-11-28,中国百余科学家强烈谴责“基因编辑婴儿”：此项技术早就有，无任何创新，全球的生物医学科学家们不去做不敢做，因为脱靶的不确定性、巨大风险和伦理约束。这位中国科学界的害群之马，再次验证了“领先世界”的招数：一靠偷、二靠抢，三靠突破底线丧天良。  pic.twitter.com/YAyhmtk5WF,[],0
45,2018-11-28,基因编辑在动物身上脱靶的情况都很多。成年后都不一定能不能看出实验成果。居然现在敢说成功。几千亿的数据量删了两行代码就敢说修复了bug？这孩子以后要不要生育？污染人类基因哭更是灾难。,[],0
46,2018-11-28,#Censored #Weibo 「在中国进行基因编辑活体试验不止深圳有，杭州也有，政府也必须启动全国调查，有多少这样的基因试验工程在中国开展。杭州基因编辑疗法至少86人参与，15人死亡，这次真是越揭越多，而且都是美国人不干，然后美国机构让中国人在中国进行试验，用中国人当试验品。杭州医院的审批流程.」  pic.twitter.com/naSEBv0Yt8,"['CENSORED', 'WEIBO']",2
47,2018-11-28,@MENTION：中国百余科学家强烈谴责“基因编辑婴儿”：此项技术早就有，无任何创新，全球的生物医学科学家们不去做不敢做，因为脱靶的不确定性、巨大风险和伦理约束。鸡国“领先世界”的招数：一靠偷、二靠抢，三靠突破底线丧天良。,[],0
48,2018-11-28,美国卫生研究院声明：不支持在人类胚胎中使用基因编辑  @LINK ,[],0
49,2018-11-28,视频：贸易战好消息！G20习特会成定局！ -习特会已成定局 中方隔空回应特朗普(专题)贸易战关键要求-基因编辑项目再揭内幕 又一基因编辑婴儿将降生-台湾(专题)将增进与中国大陆的交流 条  @LINK …,[],0
50,2018-11-28,科学家都在谴责基因编辑这件事，因为巨大的未知风险，却有大量像@MENTION 这样的小粉红支持。感受下高智商与低智商的差别。再回忆下公认的，人越傻，越爱国。 @LINK …,[],0
51,2018-11-28,G20应停下所有议程，紧急专题讨论一下关于基因编辑重大议题，怎么避免某种疯狂而污染人类基因，从而污染人类文明基因，刻不容缓，不能让这种毫无底线疯狂邪恶行为而毁灭人类。对于一个无法无天无道德底线环境，是否会像器官移植那样铺开？首先应弄清这实验是怎么做？用了多少人做了活体试验多少失败了,[],0
52,2018-11-28,是的，这些目前还只靠科学家的自律急科学界的共识。外国科学界只关心对抗疾病的基因编辑，对基因婴儿没有兴趣。但在中国这个无序道德沦丧的国度，自然会有人越界,[],0
53,2018-11-28,谈转基因食品与定制基因婴儿 基因编辑技术打开潘多拉魔盒 翊浩政经观察（272）  @LINK ,[],0
54,2018-11-28,我顶了一个 @MENTION 视频  @LINK  袁腾飞聊基因编辑婴儿:法律伦理全然不顾,[],0
55,2018-11-28,袁腾飞聊基因编辑婴儿:法律伦理全然不顾  前沿科技应有底线  @LINK  来自 @MENTION,[],0
56,2018-11-28,中国工程院：基因编辑婴儿是对技术应用的严重失当 :  @LINK ,[],0
57,2018-11-28,路德：中共把基因编辑应用在人类上，预示着中共再不灭亡，人类必然灭亡！,[],0
58,2018-11-28,【联合早报专栏】基因编辑技术，你反对吗？ ------------------  字述一年2018开跑10天，目前领先的五个汉字是“网、金、马、假、贸”（不分先后排序）。“会、价、减、正、性”才是你心目中的年度汉字吗？别再迟疑，赶紧到   @LINK … 投票、赢取奖品！ @LINK …,[],0
59,2018-11-28,早就说过这是X类中智商情商极高的一个，杀不死的小强，生命力超强，隐身性能极好，伪装技术高超，被贺建奎基因编辑过的小强，耐受所有市售杀虫剂，存活能力在已知X类中至少能挤进 Top 7，很多人不具有对曾的辨识力，当然，这里面很多都是曾的战友,[],0
60,2018-11-28,把治病基因敲除，这不是坏事，但是为了更美更聪明等等的事进行编辑，就会造成出生的不公，而且人家科学家也说了，孩子会变得自恋暴力。人类会变得冷漠无情，德国人因为人种可以进行屠杀，那基因编辑孩子是不是也会这么做呢？,[],0
61,2018-11-28,"天杀的!昨天,浙江30万高考生的成绩,被黑箱操作了 @LINK … 两个价值千亿的教训：金立亡于赌，京东困于色 @LINK … 美国莱斯大学：启动对该校教授与基因编辑婴儿事件的调查 @LINK …",[],0
62,2018-11-28,为何说“基因编辑婴儿“是中共推动的研究项目？ 1上亿以上经费，不是一个副教授能争取到的，背后必有科技部支持 2贺作为千人计划引进南科大，能长期留职停薪做”基因编辑婴儿“相关研究和经营活动，没上层支持不可能办到 3科技部有专项经费可支持这类不能公开的研究项目 4这么多人被试验没有国家力量办不到  @LINK …,[],0
63,2018-11-28,CRISPR、贺建奎、基因编辑婴儿与失望的科学家们  @LINK  pic.twitter.com/IKf34IStTn,[],0
64,2018-11-28,【科学界指责基因编辑婴儿研究是危险和不道德的】基因编辑婴儿诞生的消息令科学家和生物伦理学专家感到震惊、愤怒甚至惊恐。通过对卵子、精子或胚胎进行编辑这种方式对生命发育过程进行干预是危险和不道德的，这种做法标志着人类历史上新的危险时刻的降临。  @LINK … pic.twitter.com/gGZt0YXtlX,[],0
65,2018-11-28,现在的那两个孩子就是基因婴儿，基因编辑过的都称为基因婴儿,[],0
66,2018-11-28,这绝对会发生，并且在中国，非常有可能强制国民生基因编辑婴儿，因为抗病的孩子会给国民医疗费用省下非常多的钱，中国能做到少生4亿人口，这种强制性的事政府绝对干得出来。在抗病基因的编辑中，谁来检测基因是否进行了其他的编辑，这是一个非常难的问题。法律是滞后的，未来非常可怕,[],0
67,2018-11-28,微信朋友圈被“基因编辑”霸屏了……,[],0
68,2018-11-28,CRISPR、贺建奎、基因编辑婴儿与失望的科学家们  @LINK  pic.twitter.com/AnyW0UUPkx,[],0
69,2018-11-28,葫芦说事（20181128）河北张家口化学品爆炸惨烈 两部委回应基因编辑婴儿事件,[],0
70,2018-11-28,昨天看了美国一个干细胞科学家的视频，他对未来的基因婴儿进行了预测和阐述，提出基因婴儿虽然在外貌智力体能抗病方面有非常大的优势，但不可避免的会有自恋，暴力等倾向。更有可能，没有做过基因编辑的孩子也就是自然人，会成为二等公民。世界将会被这些高智商的基因孩子统治，并且这种基因会遗传。,[],0
71,2018-11-28,一会儿阴谋论家们要说川总统是邪恶中共用基因编辑技术造出来，添加了脑控技术的AI了,[],0
72,2018-11-28,亵渎伦理，亵渎生命的尊严和神圣性。基因编辑婴儿是人还是产品？,[],0
73,2018-11-28,那位物理学人搞出来基因编辑。  @MENTION  是不是也来点经济金融和生物交叉的研究呢？ pic.twitter.com/iyWQ7ea27x,[],0
74,2018-11-28,谁能保障基因编辑的安全？在编辑过程中有可能破坏基因的其它什么结构密码，谁能肯定改变某个基因密码不会使人丧失其它某种功能或失去对其它某些疾病的免疫力？如果这样，就是有基因问题的婴儿，他们长大结婚生育，把问题基因一代一代遗传下去，复制出成千上万带问题基因的人群怎办？,[],0
75,2018-11-28,1、亵渎伦理，亵渎生命的尊严和神圣性。基因编辑婴儿是人还是产品？ 2、基因编辑婴儿长大后，他们有权利问一个问题：谁给你们权力动我们的基因？我们授权给你们了吗？ 3、如何证明被你编辑的人具有艾滋病免疫力？能故意给他们感染艾滋病病毒来试验吗？  @LINK …,[],0
76,2018-11-28,看到你国科学家的疯狂劲头，日本终于坐不住了。😂话说日经的楼太破烂了。 日本将解禁受精卵基因编辑基础研究，但禁临床应用  @LINK …,[],0
77,2018-11-28,听说还有怀有基因编辑孩子的孕妇，不知真假，感到十分恐惧。不管怎么说，希望那些已经降生的孩子们可以像正常孩子一样，平和的过完一生 (･_･,[],0
78,2018-11-28,原乡居士：基因编辑婴儿与“纯红小母牛”的诞生！灭绝人类的罪恶必将遭受上帝严厉的惩罚！  （#中共崩溃倒计时  第9期） 2018-11-27  @LINK   文字版（记录整理：雾亭）   @LINK  pic.twitter.com/EuJqArDlTH,['中共崩溃倒计时'],1
79,2018-11-28,基因编辑：贺建奎香港基因学术峰会问答实录 -- 11月28日，第二届人类基因组编辑国际峰会第二天，备受争议的中国“基因编辑婴儿”项目负责人贺建奎于中午12点48分现身发言。BBC中文整理出贺建奎和现场观众问答  @LINK ,[],0
80,2018-11-28,"办公室里听到一些人在讨论基因编辑的事情说这有什么可喷的, 天啊，好想说几句。",[],0
81,2018-11-28,改基因双胞胎 为何中国出现？  撰文 : 高青 栏名 : 国情知闻   深圳南方科技大学副教授贺建奎近日声称，透过「基因编辑」技术，已成功令一对能够先天抵抗艾滋病的双胞胎婴儿诞生，引来满城风雨。  这项基因编辑技术发明于美国而且并不…  @LINK  pic.twitter.com/cGUOH8PkiY,[],0
82,2018-11-28,应该是个事故，基因编辑失误，搞错了！,[],0
83,2018-11-28,李珊珊：第一例基因编辑婴儿诞生在中国是一种必然 :  @LINK ,[],0
84,2018-11-28,基因编辑最终必会用于人类，这是不可避免的。 我希望的第一例，是让人的胃可以消化更多的物质，这将使得在贫穷地区饥饿的人们不至于死去（刘慈欣《天使时代》）。  至于伦理……去他妈的吧。,[],0
85,2018-11-28,《纽约时报》的文章说：“自从创造了强大的基因 编辑技术Crispr，科学家们一直忧心忡忡地准备着，不知哪一天它会被用于制造一个经过基因改动的人类。......现在，他们担心的那一刻可能已经到来。”世界为之战栗。迫切希望中国政府立法尽快制止这一实验！盼望众人发出反对的声音！转,[],0
86,2018-11-28,虽然科学很难懂，但是始终觉得基因编辑的研究应该是个好事🤭,[],0
87,2018-11-28,中国人搞基因编辑这件事让我想起了搞基因编辑的人的爸爸为了“反右”，硬是让所有车辆靠左行驶，结果造成了好多车祸、伤亡和交通瘫痪，后来不得不灰溜溜地改回来的故事,[],0
88,2018-11-28,I've just posted on my Blog about: 基因编辑婴儿的资本迷雾：来自深圳的“魔鬼吹笛人”（  @LINK … ）#Problogtip,['PROBLOGTIP'],1
89,2018-11-28,"在行业内，大家都知:是一个风险评估问题，即""度""的把握问题。而不是禁止与允许问题。  目前研究:主要是外围展开，围绕基因编辑技术用于人类的风险控制技术。 据业内预测，未来10年，首先编辑延缓死亡的基因，用于即将死亡的老人身上，这样道德风险小。  更远的发展，可能要重写人权的内涵。即:人的定义",[],0
90,2018-11-28,中国基因编辑婴儿搞手披露第二例怀孕实验  @LINK …,[],0
91,2018-11-28,基因编辑  pic.twitter.com/Ojex6likRZ,[],0
92,2018-11-28,关于《贺建奎在国际基因编辑大会发言》各种报道简单的看了一圈，还是好奇心日报的报道最中立与真实... 附地址  @LINK …,[],0
93,2018-11-28,不用人去评判，上帝会告诉人类的：如果改变太大，这样的人是没有后代的。如改变微小，能像正常人那样可以繁衍后代，当然还是属于人。所以，也许基因编辑技术的不可控性可能并不存在，上帝早就限制了范围。,[],0
94,2018-11-28,【 #CRISPR 、 #贺建奎 、基因编辑婴儿与失望的科学家】在一片温文有礼的氛围下，世界各地医学科研与伦理专家当众质询贺建奎的实验⋯⋯ 🚼 🔬 ✂️  @LINK  #CRISPRbabies #GeneEditSummit #HeJiankui,"['CRISPR', '贺建奎', 'CRISPRBABIES', 'GENEEDITSUMMIT', 'HEJIANKUI']",5
95,2018-11-28,“哪些事让你觉得“竟然还有这种操作！？”” 一对夫妻，几年没有孩子，当他们在某搜索引擎，输入不孕不育，赫然弹出条广告：想要生个金刚狼、蜘蛛侠吗？基因编辑来帮您，莆田最新技术，只要88888……,[],0
96,2018-11-28,"【亚太报道 2018年11月28日】 完整版:  @LINK  今日主要内容: 1. 崔天凯：美若对新疆问题制裁，中将报复 2. 张家口化工厂爆炸四十多人死伤 3. ""基因编辑女婴""科学家贺建奎，道歉不认错 4. 北京维权人士倪玉兰，5年来被逼迁21次  #崔天凯 #新疆 #基因编辑女婴 #贺建奎 #倪玉兰 pic.twitter.com/RV0f7Zu0Ke","['崔天凯', '新疆', '基因编辑女婴', '贺建奎', '倪玉兰']",5
97,2018-11-28,中国速度：基因编辑技术投入人体试验，领先美国两年多  @LINK  #viperchaos' read#,['VIPERCHAOS'],1
98,2018-11-28,"中国古典文学在描写人逃命时的迫切心情会说： ""只恨爹娘少生两只脚"" 这就是基因编辑的雏形，可见现代的基因编辑技术也是从中国传统智慧中得到启迪，就如人类从八卦中发现了二进制一样，所以第一例基因编辑婴儿出生在中国是很正常的。#小乖科普 pic.twitter.com/PmzweI4IKp",['小乖科普'],1
99,2018-11-28,如果基因编辑最终导致人类灭绝，那可真是太好了。今天也是希望世界末日的一天。,[],0
100,2018-11-28,“基因编辑人”遭各国科学家猛批。贺建奎靠“千人计划”投资，却为吸金扩张铤而走险？  @LINK  via @MENTION,[],0
101,2018-11-28,如果可以任意改造人类基因，人类伦理道德即将崩溃。而中共研究员继换头术之后，再次挑战人类伦理极限。  基因编辑婴儿： @LINK  换头术： @LINK  #换头 #伦理 #基因编辑 #贺建奎  @LINK …,"['换头', '伦理', '基因编辑', '贺建奎']",4
102,2018-11-28,其实反对基因编辑最大的心障是宿命论，很多人认为或者潜意识觉得，人的命运和思想是基因决定的。然后，基因等于人本身，于是神圣起来。宿命论者是没有前途的，没有指望的，他们必须远离理性和逻辑一致，否则除非他们改变这一观念癌症，条条大路通向自杀，这是可以理解和同情的。,[],0
103,2018-11-28,贺建奎团队回应“基因编辑婴儿”；金立董事长承认赌博 | 雷锋早报  @LINK  pic.twitter.com/IcVO3nSPgZ,[],0
104,2018-11-28,这两天关于“基因编辑婴儿”网上讨论不断，今年Netflix上线了一个叫《解释一切 Explained》系列纪录片 @LINK ,[],0
105,2018-11-28,说起来基因编辑“原理并不复杂”，但显然基因编辑是“难以观察”的，一方面在海量基因里找特定基因很难，这“难以观察”；另一方面即便找到了又得花几十年去验证这个基因的遗传特性，又“难以观察”。人类倘若是“快熟”的菌种，一小时分裂好几次，那就观察起来容易多了。这是我的理解。,[],0
106,2018-11-28,心黑愚蠢的“皇帝”换了一些零件，新零件不好用且更加愚蠢，遂指示培育超级人种—克隆及基因编辑人，为其提供超级零件，达到“万岁”之目的。预计，在超级零件成熟更换前的十几年中会变得更加愚蠢和惨无人道的统治迫害中国人民乃至世界人民！任其再过十年，世界人类文明将毁。法西斯+《一九八四》降临世界！,[],0
107,2018-11-28,基因编辑的目的是为了治病，有任何带来新疾病的风险，都应该慎之又慎，甚至于放弃。,[],0
108,2018-11-28,【禁闻】人类基因编辑背伦坏理 贺建奎被划清界线-新唐人电视台  @LINK …,[],0
109,2018-11-28,心黑愚蠢的“皇帝”换了一些零件，新零件不好用且更加愚蠢，遂指示培育超级人种—克隆及基因编辑人，为其提供超级零件，达到“万岁”之目的。预计，在超级零件成熟更换前的十几年中会变得更加愚蠢和惨无人道的统治迫害中国人民乃至世界人民！任其再过十年，世界人类文明将毁。法西斯+《一九八四》降临世界！,[],0
110,2018-11-28,简报：中美走向对抗；贺建奎为基因编辑婴儿辩护  @LINK  pic.twitter.com/7uG8CLAnzF,[],0
111,2018-11-28,贺建奎露面回应基因编辑婴儿 自相矛盾回避尖锐提问  @LINK … #禁闻 #中国禁闻 #翻墙新闻 #禁网新闻,"['禁闻', '中国禁闻', '翻墙新闻', '禁网新闻']",4
112,2018-11-28,【贺建奎为什么被质疑？】贺建奎现身国际会议强调基因编辑的意义，很多出席者发出了批评和质疑。贺建奎的行为反而可能拖慢基因编辑研究的进展和救治疑难病患者的步伐…… @LINK … pic.twitter.com/XYKbZRttTo,[],0
113,2018-11-28,这个有利有弊，但是若有钱人都这样搞基因编辑，世界乱套了，中共不会允许这样干吧,[],0
114,2018-11-28,以美国目前的科研实力，“基因编辑”真不算什么黑科技，基因修复早有耳闻，一般用于器官再造方面，还没有用于临床。 法治国家绝对不会允许这类事情发生，国人生活在荒蛮之地谈何底线？,[],0
115,2018-11-28,对基因编辑婴儿无疑是科技的进步带来的，但是如何将它只运用在正确的事情上而不被利用，需要很长的路去界定，露露和娜娜的出生已经改变不了这个既定事实。我只希望在两个宝贝以后成长的路上不会因为这件事带来生活上的影响。,[],0
116,2018-11-28,说起基因编辑，建议采访一下方是民（方舟子）。他是生物博士，也是有争议的人物。,[],0
117,2018-11-28,贺建奎露面回应基因编辑婴儿 自相矛盾回避尖锐提问  @LINK …,[],0
118,2018-11-28,中国医学科学院28日表示，将抓紧研究制定可资指导有关基因编辑研究和操作的技术规范与伦理指南，以期严防伦理不端行为发生。中国医学科学院反对在缺乏科学评估的前提下，违反法律法规和伦理规范，开展以生殖为目的的人类胚胎基因编辑临床操作。 @LINK  pic.twitter.com/hnRsla1KZQ,[],0
119,2018-11-28,贺建奎为什么被质疑？: 贺建奎现身国际会议强调基因编辑的意义，很多出席者发出了批评和质疑。贺建奎的行为反而可能拖慢基因编辑研究的进展和救治疑难病患者的步伐……  @LINK ,[],0
120,2018-11-28,基因编辑婴儿，这次有非常高明的传播策略和路径，无论是发声的时间、通道及亮相姿态都做了精心的设计。可以这么说，整体案子中除了没有人性，一切都做得非常棒！  @LINK …,[],0
121,2018-11-28,说不定会被抓去，多基因编辑实验品。,[],0
122,2018-11-28,中国医学科学院28日表示，将抓紧研究制定可资指导有关基因编辑研究和操作的技术规范与伦理指南，以期严防伦理不端行为发生。中国医学科学院反对在缺乏科学评估的前提下，违反法律法规和伦理规范，开展以生殖为目的的人类胚胎基因编辑临床操作。 @LINK  pic.twitter.com/WKboCvV8bf,[],0
123,2018-11-28,28日，备受争议的深圳科学家贺建奎现身在香港大学举行的第二届人类基因组编辑国际峰会，回答了有关“基因编辑婴儿”的相关问题。 @LINK …,[],0
124,2018-11-28,28日，备受争议的深圳科学家贺建奎现身在香港大学举行的第二届人类基因组编辑国际峰会，回答了有关“基因编辑婴儿”的相关问题。 @LINK …,[],0
125,2018-11-28,中国医学科学院28日表示，将抓紧研究制定可资指导有关基因编辑研究和操作的技术规范与伦理指南，以期严防伦理不端行为发生。中国医学科学院反对在缺乏科学评估的前提下，违反法律法规和伦理规范，开展以生殖为目的的人类胚胎基因编辑临床操作。 @LINK  pic.twitter.com/yLJx0F4vTe,[],0
126,2018-11-28,【中国工程院：“基因编辑婴儿”严重违背伦理和科学道德】针对广受关注的“基因编辑婴儿”事件，中国工程院28日晚发声明称，该事件严重违背了基本伦理规范和科学道德。中国工程院将密切关注这一事件的调查进展和结果，并愿意提供必要的学术与专业技术支持。 @LINK  pic.twitter.com/RKsiOXK5xN,[],0
127,2018-11-28,基因编辑事:为什么傻X更容易自信  @LINK  pic.twitter.com/WPOVMu9JB0,[],0
128,2018-11-28,基因编辑事:为什么傻X更容易自信  @LINK   pic.twitter.com/IxhNIafGzE,[],0
129,2018-11-28,值得一提的是诸如“如何看待媒体报道称世界首例免疫艾滋病的基因编辑婴儿在... ...具有怎样的意义？”等泛泛而谈的问题并没有被屑运营削除，目前只删除了这个需要一定基本素养的专业人士才能回答的问题（该演讲是纯英文演讲）不知是什么原因,[],0
130,2018-11-28,关于基因编辑婴儿，这位@MENTION推友很棒的整理，推荐！ @LINK …,[],0
131,2018-11-28,【中国两部委回应“基因编辑婴儿”】国家卫健委、科技部高度关注第二届国际人类基因编辑峰会有关“免疫艾滋病基因编辑婴儿”信息，相关部门正在进行调查核实。国家卫健委、科技部表示，开展科学研究和医疗活动必须按照有关法律法规和伦理准则进行，对违法违规行为坚决予以查处。 @LINK  pic.twitter.com/BOC1tVbTr1,[],0
132,2018-11-28,基因编辑事件暴露几个问题:1是个人家庭精神道德教育缺失，2高等教育体制理念责任混淆，3医疗机构价值取向利益错失，4行业权威不够权威。前3项涉及的钱，材，物，哪家责任的锅都是逃不掉的。,[],0
133,2018-11-28,简报：中美走向对抗；贺建奎为基因编辑婴儿辩护  @LINK  pic.twitter.com/BjUjyCHwHX,[],0
