id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url
1070978978498850816,1070978978498850816,1544176260000,2018-12-07,02:51:00,MST,1554603512,markcupcheng,翠谷马的杯,,台湾演艺圈真是有趣，遇到了外省挂的大咖，每个都温良恭俭让了起来，说好的metoo呢？#钮承泽 #MeToo,,[],[],0,0,1,,"['#钮承泽', '#metoo']",https://twitter.com/markcupcheng/status/1070978978498850816,,
1070916814467563520,1070916814467563520,1544161439000,2018-12-06,22:43:59,MST,10650922,irrenhaeusler,irrenhäusler,,一周新闻重点整理  周日：韩国瑜好棒棒 周一：严凯泰蒙主宠召 周二：韩国瑜好棒棒 周三：贵妇奈奈倒闭跑路 周四：韩国瑜好棒棒 周五：钮承泽被 #Metoo⬅️现在在这里 周六：韩国瑜好棒棒  改编一下文豪萧伯纳的自嘲：电视打开都是我的画面，害我以为我死了。,,[],[],4,89,306,,['#metoo'],https://twitter.com/irrenhaeusler/status/1070916814467563520,,
1070883098743595008,1070883098743595008,1544153401000,2018-12-06,20:30:01,MST,40813384,tw_nextmedia,台湾苹果日报 Taiwan News,,钮承泽剃大光头一抹微笑，「让我去大安分局吧！」 #钮承泽 #NiuChenZer #豆导 #director #MeToo #光头 #policeoffice  →→ http://bit.ly/2QjtprO  pic.twitter.com/vAEaSCZlGn,,['http://bit.ly/2QjtprO'],['https://pbs.twimg.com/media/DtyAV1vU4AAQtwk.jpg'],0,2,7,,"['#钮承泽', '#niuchenzer', '#豆导', '#director', '#metoo', '#光头', '#policeoffice']",https://twitter.com/TW_nextmedia/status/1070883098743595008,,
1070681182952599552,1070681182952599552,1544105260000,2018-12-06,07:07:40,MST,803451736950083585,777_kensyo,まるでたぬき,,特攻队 #MeToo #格の违い https://twitter.com/zingisukan_2525/status/1070598861175967744 …,,['https://twitter.com/zingisukan_2525/status/1070598861175967744'],[],0,0,0,,"['#metoo', '#格の违い']",https://twitter.com/777_kensyo/status/1070681182952599552,,https://twitter.com/zingisukan_2525/status/1070598861175967744
1070671664898174976,1070671664898174976,1544102991000,2018-12-06,06:29:51,MST,6304792,p_m4rl0w3,🌈太太要不要来份咸酥鸡,,钮承泽事件会不会演变成台湾演艺圈的 #metoo 运动？,,[],[],1,6,26,,['#metoo'],https://twitter.com/p_m4rl0w3/status/1070671664898174976,,
1070664152425816065,1070664152425816065,1544101200000,2018-12-06,06:00:00,MST,40813384,tw_nextmedia,台湾苹果日报 Taiwan News,,【最即时专题6】家里出4皇后2皇帝！钮承泽满清后代，炫耀慈安「我姑奶奶」 #钮承泽 #NiuChenZer #豆导 #director #MeToo #钮祜禄氏 #慈安太后 http://bit.ly/2E3Gtue ,,['http://bit.ly/2E3Gtue'],[],3,0,9,,"['#钮承泽', '#niuchenzer', '#豆导', '#director', '#metoo', '#钮祜禄氏', '#慈安太后']",https://twitter.com/TW_nextmedia/status/1070664152425816065,,
1070509901594558464,1070438450619281409,1544064424000,2018-12-05,19:47:04,MST,15804278,luogl,SELL EVERY RALLY CAPITAL,,花街的确没啥 #metoo 实在人，什么都可以量化再对冲风险,"['idrlemon', 'oohbabie', 'moewowolf']",[],[],0,0,1,,['#metoo'],https://twitter.com/luogl/status/1070509901594558464,,
1070505607231356928,1070505607231356928,1544063400000,2018-12-05,19:30:00,MST,40813384,tw_nextmedia,台湾苹果日报 Taiwan News,,【名导性侵】钮承泽被爆强吻张钧宁，逼柯奂如全裸拍床戏 #钮承泽 #NiuChenZer #豆导 #director #MeToo #대만 #台湾 #Taiwan #台湾 http://bit.ly/2E5sJPP ,,['http://bit.ly/2E5sJPP'],[],2,1,5,,"['#钮承泽', '#niuchenzer', '#豆导', '#director', '#metoo', '#대만', '#台湾', '#taiwan', '#台湾']",https://twitter.com/TW_nextmedia/status/1070505607231356928,,
1070291807336943621,1070291807336943621,1544012426000,2018-12-05,05:20:26,MST,2466086632,trackingpaws,tracking paws,,@Kattavernd 西贡崇真天主教小学训导主任涉30年前非礼5女子被控　下周二提堂 再有「#MeToo」反性侵案！警方发言人证实，5名女子报称于30年前被学校男教师非礼，警方今年3   https://topick.hket.com/article/2223828 ,['kattavernd'],['https://topick.hket.com/article/2223828'],[],0,0,0,,['#metoo'],https://twitter.com/trackingpaws/status/1070291807336943621,,
1070289426926862338,1070289426926862338,1544011859000,2018-12-05,05:10:59,MST,4167775273,belizean_bz,/bəˈliːziən/,,@Kattavernd 西贡崇真天主教小学训导主任涉30年前非礼5女子被控　下周二提堂 再有「#MeToo」反性侵案！警方发言人证实，5名女子报称于30年前被学校男教师非礼，警方今年3   https://topick.hket.com/article/2223828 ,['kattavernd'],['https://topick.hket.com/article/2223828'],[],0,0,0,,['#metoo'],https://twitter.com/Belizean_bz/status/1070289426926862338,,
1070181392393347072,1070181392393347072,1543986101000,2018-12-04,22:01:41,MST,1663306777,lenchan139,レンちゃん = (卒业==失业);,,#SyncFromMastodon  男性为求自保决定远离 MeToo运动反使女性陷入孤立 | 国际 | 重点新闻 | 中央社 CNA  https://www.cna.com.tw/news/aopl/201812040362.aspx … #男性为求自保决定远离_MeToo运动反使女性陷入孤立 #MeToo #华尔街 #性骚扰 #News #新闻 #即时新闻 #中央社  https://mstdn.jp/lenchan139/101186662088989894 …,,"['https://www.cna.com.tw/news/aopl/201812040362.aspx', 'https://mstdn.jp/lenchan139/101186662088989894']",[],0,0,0,,"['#syncfrommastodon', '#男性为求自保决定远离_metoo运动反使女性陷入孤立', '#metoo', '#华尔街', '#性骚扰', '#news', '#新闻', '#即时新闻', '#中央社']",https://twitter.com/lenchan139/status/1070181392393347072,,
1070047906676101120,1070047396325801984,1543954276000,2018-12-04,13:11:16,MST,1694467610,imlibra925,一只丢人的花喵～🐱,,在国内，顺性别女性群体从来都不待见mtf，很多女性主义支持者都带有trans-exclusive倾向。她们当然会支持很多性别议题比如 #MeToo ，但看到我们还是会觉得，看，这群人多恶心，还想模仿我们？  这世界大概是要完了吧。我会无比希望地球爆炸，世界毁灭呢。,,[],[],1,0,5,,['#metoo'],https://twitter.com/imlibra925/status/1070047906676101120,,
1069979097722277890,1069979097722277890,1543937870000,2018-12-04,08:37:50,MST,176890007,b4l5kp153vngp8d,BrLi,,没有人会想要身边随时抱着不定时炸弹 #MeToo  https://www.cna.com.tw/news/aopl/201812040362.aspx …,,['https://www.cna.com.tw/news/aopl/201812040362.aspx'],[],0,0,0,,['#metoo'],https://twitter.com/B4L5Kp153vNgP8D/status/1069979097722277890,,
1069863542377967616,1069863542377967616,1543910320000,2018-12-04,00:58:40,MST,1041306569726541824,jamieeeey,🏳️‍🌈茵蒂丝 月半白勺女子🌈,,一次同窗朋友生日聚会举办在某位的学生宿舍中 当晚大家有志一同都带了威士忌 酒过三巡，而游戏怎么玩怎么输 喝了有点多 忍住喉间的不适感，我往走廊另一方的厕所去 而他尾随了我也进了厕所 #MeToo #从此看到威士忌就反胃,,[],[],1,0,1,,"['#metoo', '#从此看到威士忌就反胃']",https://twitter.com/jamieeeey/status/1069863542377967616,,
1069449548777644033,1069449548777644033,1543811616000,2018-12-02,21:33:36,MST,107461140,kangps,KANG PS,,本官宣判：  　衣着性感，深夜外出， 　虽口口声声说：No means no! 　但显然隐晦地确认同意与对方发生关系！  　退堂！  #MeToo!  https://www.facebook.com/FaithInPublic/posts/1813436465446200 …,,['https://www.facebook.com/FaithInPublic/posts/1813436465446200'],[],0,0,0,,['#metoo'],https://twitter.com/KangPS/status/1069449548777644033,,
1069449490023759872,1069449490023759872,1543811602000,2018-12-02,21:33:22,MST,107461140,kangps,KANG PS,,本官宣判：  　衣着性感，深夜外出， 　虽口口声声说：No means no! 　但显然隐晦地确认同意与对方发生关系！  　退堂！  #MeToo!  https://www.facebook.com/iQuestPage/posts/10156480393996501 …,,['https://www.facebook.com/iQuestPage/posts/10156480393996501'],[],0,0,0,,['#metoo'],https://twitter.com/KangPS/status/1069449490023759872,,
1069191962945818624,1069191962945818624,1543750203000,2018-12-02,04:30:03,MST,702696751338131456,gijnch,GIJN China,,【职场性骚扰调查报告】今年， #Metoo 运动轰轰烈烈地开展。8月，我国民法典草案增加了禁止性骚扰的条款。与此同时，在一些曝光了的职场性骚扰案例中，很多用人单位的回应令人失望。目前我国职场性骚扰状况如何？用人单位在反性骚扰方面的缺位有多严重？ 广州性别中心的调查： https://buff.ly/2riDNBw  pic.twitter.com/ANeAce28Zb,,['https://buff.ly/2riDNBw'],['https://pbs.twimg.com/media/DtaIbHbX4AIz6ZC.jpg'],0,1,0,,['#metoo'],https://twitter.com/gijnCh/status/1069191962945818624,,
1068163083703447554,1067941411205476352,1543504899000,2018-11-29,08:21:39,MST,215176608,chilichu,CHILICHUᵀᵂ,,「#MeToo 风潮蔓延全世界，实际感受到以女性的性概念相关讯息的机会增加了。现在能感受到女性所处的环境比在「少女时代」活动时候改善很多了。现在最在乎包括自己在内的女性该拥有什么或应该做什么。我努力的原动力来自于抱持着自信及感受自己身为女性的可能性，并努力以期能活跃于这个社会的想法。」  pic.twitter.com/5aDFdFLtpO,,[],['https://pbs.twimg.com/media/DtLgqFTUcAA0ZOQ.jpg'],1,88,76,,['#metoo'],https://twitter.com/chilichu/status/1068163083703447554,,
1067503814553481216,1067503814553481216,1543347717000,2018-11-27,12:41:57,MST,987882429749673984,libertyleadinga,自由引导人民 Liberty Leading the People,,明显性别歧视， #MeToo 运动还要继续深入！  https://twitter.com/5xyxh/status/1067503129653100544 …,,['https://twitter.com/5xyxh/status/1067503129653100544'],[],0,0,0,,['#metoo'],https://twitter.com/libertyleadinga/status/1067503814553481216,,https://twitter.com/5xyxh/status/1067503129653100544
1067503791115653121,1067503129653100544,1543347711000,2018-11-27,12:41:51,MST,987882429749673984,libertyleadinga,自由引导人民 Liberty Leading the People,,明显性别歧视， #MeToo 运动还要继续深入！,['5xyxh'],[],[],0,0,0,,['#metoo'],https://twitter.com/libertyleadinga/status/1067503791115653121,,
1067395761758003200,1067395761758003200,1543321955000,2018-11-27,05:32:35,MST,176446515,yahoofashiontw,yahoo fashion,,#MeToo 唤醒女演员自保意识！ 好莱坞多了「床戏指导员」😳  可以提供女演员更好的保障，以及确保未受不当侵犯 👍  http://bit.ly/2FIVrs8 ,,['http://bit.ly/2FIVrs8'],[],0,0,0,,['#metoo'],https://twitter.com/YahooFashionTW/status/1067395761758003200,,
1067297040256966656,1067297040256966656,1543298418000,2018-11-26,23:00:18,MST,767144354,lvv2com,Lvv2.com,,【通过「抛弃紧身胸衣运动」，韩国女性反对「以貌取人」】在 #Metoo 运动的推动下，越来越多的韩国女性试图摆脱该国严苛的审美标准以及人们对女性以貌取人的态度。」正是在这样的语境下  https://Lvv2.com/t/1290261/  pic.twitter.com/hIGWxRDR5x,,['https://Lvv2.com/t/1290261/'],['https://pbs.twimg.com/media/Ds_NAJcXQAA9MPg.jpg'],0,0,1,,['#metoo'],https://twitter.com/lvv2com/status/1067297040256966656,,
1067228189821349888,1067228189821349888,1543282003000,2018-11-26,18:26:43,MST,986177167447879680,goetboy,goetboy,,#NotMe #METOO 人权喊了这么多年，你依然在歧视别人，一点都不皿煮,,[],[],0,0,0,,"['#notme', '#metoo']",https://twitter.com/goetboy/status/1067228189821349888,,
1067006665730383872,1067004737671680001,1543229187000,2018-11-26,03:46:27,MST,255406484,plumes_exe,Plumes🏴󠁧󠁢󠁥󠁮󠁧󠁿,,不知道你是博士应该没事，知道了的话11月的 #Metoo 名单应该可以上,,[],[],0,0,0,,['#metoo'],https://twitter.com/Plumes_exe/status/1067006665730383872,,
1066956305720635392,1066956277564301312,1543217181000,2018-11-26,00:26:21,MST,813215762928242689,17christmastree,christmastree,,反性骚性侵「#MeToo」浪潮席卷韩国之际，李载禄的3名信徒今年稍早出面指控，诉说李载禄如何召唤她们到公寓并伸出狼爪。有8名女性提出刑事诉讼，指称发现李载禄长期以来对她们强暴和骚扰达「数十次」。,,[],[],1,0,0,,['#metoo'],https://twitter.com/17christmastree/status/1066956305720635392,,
1066601202639495168,1066601202639495168,1543132517000,2018-11-25,00:55:17,MST,1030802396698398720,404notfoundcn,根据相关法律法规,,#MeToo 光明日报记者周洪双性侵实习生  pic.twitter.com/ObXjS2MFGn,,[],"['https://pbs.twimg.com/media/Ds1UGEAWsAIgiFu.jpg', 'https://pbs.twimg.com/media/Ds1UHsKWsAE2U65.jpg', 'https://pbs.twimg.com/media/Ds1UI7iWoAA97Kn.jpg']",0,0,0,,['#metoo'],https://twitter.com/404notfoundCN/status/1066601202639495168,,
1066579052473999360,1066579052473999360,1543127236000,2018-11-24,23:27:16,MST,804212653,mizrdg,Miss Reading,,「在运动成功地把许多『坏蛋』拖下来，弄到身败名裂之际，真正受到法律制裁的其实不多。网路上的言论不能成为『证言』（testimony），而只是未审先判或者不审自判的意见，甚至是被预设的立场所左右的偏见。」 #MeToo  https://bkb.mpweekly.com/cu0006/ghost-on-the-shelf/20181115-85625 …,,['https://bkb.mpweekly.com/cu0006/ghost-on-the-shelf/20181115-85625'],[],0,4,12,,['#metoo'],https://twitter.com/mizrdg/status/1066579052473999360,,
1066296163605733377,1066296163605733377,1543059790000,2018-11-24,04:43:10,MST,135931289,tingguowrites,Ting Microway,,Open debate on Faith and Sexual Harassment. #metoo in Hong Kong.   My friend is Minnie Li is broadcasting the debate on her FB ( http://www.facebook.com/limingminnie ) 直播「信仰与性骚扰公开论坛」。 同时直播的还有Gdottv与门徒媒体，有兴趣的朋友欢迎到现场或在网上看直播。 pic.twitter.com/smIMrXaOfn,,['http://www.facebook.com/limingminnie'],['https://pbs.twimg.com/media/Dsw-tD9UcAA9fsJ.jpg'],0,1,1,,['#metoo'],https://twitter.com/tingguowrites/status/1066296163605733377,,
1065837394862104576,1065837394862104576,1542950411000,2018-11-22,22:20:11,MST,12435042,durgeeda,Andrury,,如果在有带有精液床单这种实锤证据的情况下刘强东最后被判无罪，那只能说美帝的 #metoo 运动就是个笑话。  https://twitter.com/williamlong/status/1065827465677979648 …,,['https://twitter.com/williamlong/status/1065827465677979648'],[],0,0,1,,['#metoo'],https://twitter.com/durgeeda/status/1065837394862104576,,https://twitter.com/williamlong/status/1065827465677979648
1065414736467165185,1065414736467165185,1542849642000,2018-11-21,18:20:42,MST,834086207944548354,leung_podcast,自由岛/IslandOfFreedom,,好，我想发起一个投票，你觉得比尔柯林顿与卢文斯基的婚外情是不是属于 #MeToo 呢？ 为什么？请多多投票啊😘🙏,,[],[],1,1,1,,['#metoo'],https://twitter.com/Leung_Podcast/status/1065414736467165185,,
1064927686412271621,1064927686412271621,1542733520000,2018-11-20,10:05:20,MST,954599638119587840,heiqunzi,黑裙子,,这个所谓的发布会，不是说规模如何宏大、盛况如何空前么？！ PPT简陋到令人发指。 班农说郭鬼说得都是都是真的。 是啊，真的跟什么似的。真的跟他喜欢标榜自己多么多么尊重女人似的。 2个小时过去了，旁听的人越来越少，小蚂蚁都要坐不住了，可惜，就是给不出证据🤣 @sinofreedom @XiaYeliang #MeToo  https://twitter.com/oos_wenyan/status/1064868474412040192 …,"['sinofreedom', 'xiayeliang']",['https://twitter.com/oos_wenyan/status/1064868474412040192'],[],1,1,12,,['#metoo'],https://twitter.com/heiqunzi/status/1064927686412271621,,https://twitter.com/oos_wenyan/status/1064868474412040192
1064768991611080704,1064768991611080704,1542695684000,2018-11-19,23:34:44,MST,917725840946847744,chinawomenpower,中国女权,,【新东方CEO俞敏洪发表不当言论，致歉毫无诚意，再引怒火】 辣评：女性的拜金和择偶观不是因，是果，且是一种很苦的果。 在这个恶性循环的社会大环境下，男性和女性食的都是苦果，男性压力更大，女性选择更少，大家都不自由。没有谁是万恶之源，同一时空下，所有人都被串在一张动弹不得的网上。 #metoo  pic.twitter.com/ko0FQJpT3h,,[],"['https://pbs.twimg.com/media/DsbQtkSVYAAddau.jpg', 'https://pbs.twimg.com/media/DsbQuEbU4AAkwo3.jpg', 'https://pbs.twimg.com/media/DsbQvTaU0AAANIq.jpg']",5,0,2,,['#metoo'],https://twitter.com/Chinawomenpower/status/1064768991611080704,,
1064681098733481984,1064681098733481984,1542674729000,2018-11-19,17:45:29,MST,384882303,ox_zeonfung,OX酱现在十六岁@👩🏼‍🌾,,人权课 在讲男生 #metoo 的事情。  pic.twitter.com/ZhzcHiQmdh,,[],['https://pbs.twimg.com/media/DsaBz2eUUAAR8gJ.jpg'],1,0,0,,['#metoo'],https://twitter.com/ox_zeonfung/status/1064681098733481984,,
1064481190818639873,1064009592747655169,1542627067000,2018-11-19,04:31:07,MST,217687480,usahanablanc,takumi,, https://www.nytimes.com/2018/02/22/movies/academy-awards-metoo-times-up.html2 … 贴连结是为了告诉你我看了。重点是人家期望，但不勉强参与的电影工作者必须遵守。#MeToo 跟 #台湾独立 是完全不同的话题，无法相提并论。,"['aliceiseating', 'julieninside']",['https://www.nytimes.com/2018/02/22/movies/academy-awards-metoo-times-up.html2'],[],0,0,1,,"['#metoo', '#台湾独立']",https://twitter.com/usahanablanc/status/1064481190818639873,,
1064471917824884737,1064009592747655169,1542624856000,2018-11-19,03:54:16,MST,970087664031449088,aliceiseating,日暮里,,in this #MeToo moment，Academy Awards want to spotlight the films. 纽约时报原话哦,"['usahanablanc', 'julieninside']",[],[],1,0,0,,['#metoo'],https://twitter.com/aliceiseating/status/1064471917824884737,,
1064367812788056066,1064367812788056066,1542600036000,2018-11-18,21:00:36,MST,780223945,izendao,LeeC,,其实很多自由主义者都是潜在或者已经是马克思主义者，只是他们不知道自己是而已。但是他们的行为完全看得出来他们信奉的是马克思主义，比如性别自定义，同性恋欺压异性恋，#Metoo 无证据靠口述历史诬陷男人，等等。当然替穆斯林说话，也是他们的本分：  pic.twitter.com/8uzKUeEQZb,,[],"['https://pbs.twimg.com/media/DsVk35xXgAAjg6i.jpg', 'https://pbs.twimg.com/media/DsVk350W0AA8DZj.jpg', 'https://pbs.twimg.com/media/DsVk35zWsAAvrFi.jpg']",0,0,1,,['#metoo'],https://twitter.com/izendao/status/1064367812788056066,,
1064260428581298177,1064260428581298177,1542574433000,2018-11-18,13:53:53,MST,24494553,linlemur,Ming Lin,,需要 性别平等教育大平台。 因为 我都不知道以后要怎么教小孩了？  #MeToo #越想越不对劲 家暴临时收容中心  https://www.facebook.com/km.lin/posts/10156449002536208 …,,['https://www.facebook.com/km.lin/posts/10156449002536208'],[],0,0,0,,"['#metoo', '#越想越不对劲']",https://twitter.com/linlemur/status/1064260428581298177,,
1064050710298259457,1064050710298259457,1542524433000,2018-11-18,00:00:33,MST,323066578,antkuga,antkuga ,,厌女撚「「#MeToo」风潮席卷全美，令更多性侵受害者勇于发声。美国教育部周五提出新的大学性行为不检指引，修订大学处理性指控的程序、收窄性骚扰的定义等，同时加强保护被指控的学生，推翻奥巴马政府制定的指引，有美媒形容是一个倒退。 」,,[],[],0,0,0,,['#metoo'],https://twitter.com/antKuga/status/1064050710298259457,,
